CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;ACE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
18;Calabria;78;Cosenza;3;Acri;78003;0;11596;5706;5890;4590;6023;81;792;110;2410;3040;34;173;49;461;498;532;584;715;734;805;782;851;809;800;782;719;552;625;1347;233;244;270;298;355;372;407;405;414;400;388;393;349;286;299;593;11040;750;2519;3093;2485;1398;795;5424;326;1378;1633;1206;638;243;4646;3859;470;2728;2340;246;5459;2231;903;910;398;831;499;3536;1041;2815;1313;219;93;82;125;12;33;58;2;207;4;4;3;1;0;219;4537;1255;11;1255;0;467463;164;3640;803;4607;11590;1208;1295;885;1000;185;34;212;4817;4283;3994;289;2790;854;350;101;393;999;1105;736;364;181;79;36;1255;1965;579;195;2468;952;446;109;13;6;6748;1008;2341;560;85
18;Calabria;78;Cosenza;3;Acri;78003;1;9862;4761;5101;4142;4727;123;743;127;2160;2385;53;126;37;445;469;466;474;590;599;647;752;756;762;715;663;632;450;490;952;216;250;228;243;292;309;332;368;391;330;356;308;331;214;229;364;9292;1261;3132;2067;1690;861;281;4482;586;1645;1061;749;375;66;4112;3277;473;2419;2012;246;4370;1648;892;907;405;666;352;3542;605;1905;872;253;125;125;115;13;66;55;4;201;18;8;26;0;0;253;3928;694;12;694;0;406906;501;2906;594;4001;9834;1177;1013;813;820;161;17;107;2867;2598;2094;504;1099;855;140;393;245;189;292;592;190;117;42;34;317;744;546;487;832;492;514;203;44;9;5463;340;1374;361;19
18;Calabria;78;Cosenza;33;Castrovillari;78033;0;2181;1128;1053;967;1018;34;130;32;533;527;23;30;15;100;102;106;118;150;139;138;159;173;187;157;169;137;73;86;187;61;46;55;55;81;79;68;89;94;94;75;90;72;37;42;90;2061;196;563;593;443;203;63;1059;94;310;329;214;89;23;895;753;84;556;491;39;978;410;187;199;96;199;125;823;124;393;185;67;35;27;36;4;16;17;2;31;2;2;32;0;0;67;815;563;1;563;0;97672;44;624;159;827;2146;241;182;164;168;58;14;87;1677;1431;1110;321;425;568;117;99;12;53;138;266;250;198;76;18;431;576;88;15;645;322;123;11;8;1;1863;410;470;183;47
18;Calabria;78;Cosenza;33;Castrovillari;78033;1;20334;9661;10673;8742;9416;360;1500;316;4430;4718;141;261;111;826;909;1000;1061;1198;1212;1273;1457;1541;1632;1524;1338;1398;1000;940;2025;406;434;498;554;603;604;615;694;733;769;714;652;669;471;430;815;19340;2675;6560;4681;3466;1621;337;9175;1177;3275;2490;1479;641;113;7810;6383;863;4537;3821;447;9789;3786;2240;1745;812;1641;962;7208;963;4163;1970;717;270;270;378;69;119;125;26;591;46;36;44;0;0;717;7967;3315;16;3315;0;884789;1518;5608;949;8075;20241;2253;2098;1680;1598;349;97;615;6148;5668;4993;675;2169;2448;376;867;679;419;427;722;732;718;274;155;456;2050;1669;818;2329;1105;856;475;152;76;13754;2004;2039;741;209
18;Calabria;78;Cosenza;45;Cosenza;78045;0;5631;2772;2859;2349;2753;62;402;65;1254;1392;31;69;26;232;218;263;223;297;326;376;403;407;420;447;414;380;327;257;641;125;118;137;110;153;171;192;196;209;209;200;211;179;168;135;259;5351;542;1618;1372;1138;540;141;2622;223;841;782;519;215;42;2147;1755;223;1315;1120;128;2771;1077;730;380;149;494;289;1683;660;1167;629;86;35;25;47;14;10;18;7;49;11;22;4;0;0;86;2093;727;3;712;15;219790;261;1514;427;2202;5622;647;490;451;470;110;34;212;1879;1747;1427;320;840;460;127;204;265;280;169;164;191;111;33;10;203;855;332;37;731;337;278;69;9;3;2940;302;698;374;53
18;Calabria;78;Cosenza;45;Cosenza;78045;1;9365;4462;4903;4376;3684;249;841;215;2227;1869;105;172;89;359;378;441;471;544;570;629;574;726;829;782;612;526;433;429;1062;195;195;234;229;284;286;326;287;348;410;400;289;248;206;182;343;8947;970;2591;2606;1719;805;256;4239;423;1247;1437;735;333;64;3513;2663;443;2108;1665;252;4674;1730;1210;633;277;1077;618;2724;874;1754;807;515;230;232;236;47;115;99;16;405;51;16;43;0;0;515;3857;1192;27;1158;34;361401;910;2488;603;4001;9237;1540;869;747;601;185;59;389;1877;1814;1381;433;992;256;133;547;376;272;103;28;29;15;6;5;143;545;374;319;448;245;358;205;82;43;5384;55;431;730;165
18;Calabria;78;Cosenza;45;Cosenza;78045;2;20189;9614;10575;8607;9054;452;1649;427;4464;4539;199;264;148;841;796;777;976;1165;1320;1426;1488;1635;1589;1453;1329;1318;1039;959;2078;416;383;393;503;606;694;713;726;799;773;710;627;569;472;434;796;19202;3669;6161;4542;3000;1438;392;9136;1640;3014;2539;1246;589;108;8504;6741;1006;4715;3832;536;9271;3707;2340;1591;792;1750;1035;6225;2428;3590;1800;684;284;270;344;70;139;130;15;341;63;25;255;0;0;684;8099;1436;49;1315;121;823310;2967;4492;877;8336;20014;2682;2140;1687;1326;377;124;802;1377;1345;1073;272;480;493;100;99;231;327;174;124;36;19;31;32;132;271;180;490;179;89;224;179;194;208;10427;136;527;319;91
18;Calabria;78;Cosenza;45;Cosenza;78045;3;19147;8474;10673;7884;8347;391;2078;447;3770;4118;159;299;128;623;700;714;850;983;1030;1006;1175;1414;1636;1594;1248;1145;919;1070;3040;317;345;352;418;491;519;496;536;628;745;707;582;519;381;391;1047;18378;4700;6625;3382;2305;1176;190;8091;2091;3053;1665;814;421;47;7956;6658;733;4107;3485;342;9154;3353;1785;1564;749;1427;705;5765;2285;4378;1850;1351;499;505;741;105;222;253;24;675;56;43;575;0;2;1349;8521;1457;10;1360;97;929257;1626;6276;860;8762;19131;3501;2204;1481;1225;267;84;544;984;965;802;163;296;463;43;42;224;263;177;48;21;1;18;8;51;156;103;492;87;47;98;116;173;281;11110;66;504;220;12
18;Calabria;78;Cosenza;45;Cosenza;78045;4;15152;7136;8016;6441;6779;349;1282;301;3288;3378;161;204;105;613;620;626;684;864;924;946;1019;1137;1219;1114;1012;978;746;844;1806;309;328;317;359;414;471;476;506;537;577;519;474;474;330;342;703;14433;3027;4999;3044;2057;1076;230;6772;1376;2406;1667;811;441;71;6057;4930;578;3377;2818;308;7236;2805;1620;1140;546;1487;795;4322;1904;2989;1434;416;144;150;224;42;75;59;10;281;32;32;71;0;0;416;6168;1277;6;1016;261;644302;1330;4208;783;6321;15103;2076;1603;1232;1049;276;85;549;1180;1135;943;192;317;553;73;89;101;267;195;75;67;67;62;20;58;263;242;380;161;99;223;132;189;139;7791;142;420;334;47
18;Calabria;78;Cosenza;102;Rende;78102;0;10671;5338;5333;4607;5114;130;638;182;2468;2571;61;167;71;505;527;517;570;683;790;806;849;878;936;814;671;607;375;356;787;256;292;265;280;363;414;404;409;430;446;419;333;319;192;170;346;10062;1575;3263;2341;1699;937;247;5027;686;1752;1269;830;426;64;4480;3722;464;2700;2329;244;4642;1825;1351;941;439;851;534;3498;1529;1499;830;291;130;114;141;36;58;54;18;202;64;17;8;0;0;291;4271;716;8;694;22;469709;438;3214;789;4441;10669;1542;941;841;902;180;35;214;2889;2609;2327;282;1318;948;61;135;347;315;231;386;347;250;178;138;432;1204;571;120;1270;572;284;133;39;29;5296;622;1372;301;32
18;Calabria;78;Cosenza;102;Rende;78102;1;11672;5683;5989;5086;5509;224;619;234;2681;2744;81;107;70;446;483;500;643;857;888;843;855;904;910;864;845;800;595;525;714;254;252;250;337;414;463;422;432;400;416;406;388;377;294;266;312;11130;2770;4126;2014;1327;735;158;5379;1235;2085;1116;588;314;41;5109;4373;440;2833;2467;222;5134;2094;1176;1367;641;783;444;3587;1990;1808;991;313;148;172;121;20;87;52;9;144;57;16;96;0;0;313;4983;941;3;763;178;543145;714;3974;512;5200;11672;1994;1183;1007;810;190;16;101;1800;1682;1459;223;631;690;138;74;58;164;216;253;135;263;196;100;175;611;395;278;621;305;238;128;77;90;6571;440;807;191;21
18;Calabria;78;Cosenza;102;Rende;78102;2;11212;5357;5855;4599;5426;210;736;241;2340;2699;82;163;73;376;428;436;540;678;769;744;851;802;814;806;851;909;660;633;915;187;227;203;282;351;389;394;406;375;377;347;373;409;292;311;434;10737;3526;3997;1540;1028;567;79;5123;1622;1988;818;426;247;22;5046;4361;414;2702;2360;206;4926;2038;875;1183;593;702;353;3155;2157;2166;1076;196;61;57;111;28;22;30;9;120;15;23;38;0;0;196;4690;413;6;346;67;581521;420;3885;532;4837;11187;1652;1212;979;821;154;19;120;913;856;708;148;159;265;284;47;15;49;103;129;105;214;32;14;77;254;137;240;198;130;93;76;89;122;5562;112;469;99;28
18;Calabria;78;Cosenza;108;Rossano;78108;0;12523;6305;6218;5715;5632;155;811;210;3064;2882;81;181;97;575;654;650;728;849;946;995;1018;1004;908;746;682;653;508;553;1054;309;348;335;392;408;518;485;544;506;479;379;346;315;266;246;429;11802;888;2738;3484;2713;1389;590;5919;390;1362;2056;1281;597;233;5380;4434;600;3153;2643;313;5264;2160;1045;816;370;1004;690;4922;687;2399;1062;988;472;398;548;42;186;265;21;911;32;12;33;0;0;988;5107;6040;13;6039;1;485508;700;3400;1106;5206;12479;1857;1180;901;890;290;88;549;5570;5201;4808;393;3065;1729;14;547;510;726;549;762;920;605;128;61;1280;2356;715;457;2341;845;884;653;52;33;12958;475;2390;1787;156
18;Calabria;78;Cosenza;108;Rossano;78108;1;23824;11660;12164;10802;11107;357;1215;343;5640;5589;135;199;97;1148;1225;1308;1487;1703;1783;1837;1849;1902;1868;1740;1434;1312;985;825;1418;594;629;684;752;870;879;904;898;916;881;794;728;633;507;401;590;22446;2678;6978;6019;4115;2129;527;10951;1222;3350;3373;1849;943;214;10249;8645;1056;5728;4983;475;9894;4025;2149;2193;1023;1769;1161;9847;1232;3783;1790;1546;691;649;813;84;319;343;29;1324;111;34;77;0;0;1546;8922;3788;23;3785;3;923023;1716;6253;1083;9052;23810;2425;2026;1927;1975;577;122;767;2498;2400;2227;173;602;1623;2;0;190;272;353;527;311;220;188;166;89;607;733;798;448;289;369;696;255;170;13663;666;1071;452;38
18;Calabria;79;Catanzaro;23;Catanzaro;79023;0;10394;5167;5227;4549;5104;165;457;119;2366;2588;80;91;42;527;559;647;631;757;777;729;807;845;834;770;668;557;396;351;539;254;269;324;316;394;384;372;389;406;427;379;357;281;212;176;227;9749;941;2946;2934;1785;891;252;4860;392;1484;1670;844;393;77;4194;3482;422;2585;2207;258;4467;1735;1473;867;397;825;587;4464;373;1302;701;145;55;52;85;8;18;32;5;74;55;4;12;0;0;145;3546;1148;9;1147;1;361959;334;2633;617;3584;10378;693;808;741;958;322;62;404;2980;2837;2429;408;790;1382;257;339;134;253;398;551;432;144;111;67;1130;1076;196;27;1430;455;356;153;34;1;4847;235;1540;593;61
18;Calabria;79;Catanzaro;23;Catanzaro;79023;1;21174;10179;10995;8871;10005;409;1558;331;4582;5046;160;294;97;804;875;1074;1120;1281;1326;1302;1371;1586;1709;1585;1484;1394;1125;1081;2057;414;455;556;580;679;673;647;664;736;815;738;722;667;516;477;840;20195;3790;7521;4244;2965;1354;321;9673;1695;3749;2357;1215;556;101;8710;7402;751;4872;4227;377;9711;3882;2424;1905;932;1422;920;8764;812;3960;1967;258;81;76;156;26;33;41;7;178;45;10;25;0;0;258;8092;1198;27;1197;1;838354;1111;6177;911;8199;21131;2123;2084;1753;1725;427;87;546;2574;2521;2052;469;458;1437;157;125;189;368;390;357;374;167;62;20;360;1015;365;312;893;361;311;201;137;149;9799;235;1283;492;42
18;Calabria;79;Catanzaro;23;Catanzaro;79023;2;9863;4442;5421;3907;4401;235;1076;244;1922;2191;87;183;59;296;341;356;482;502;484;495;536;649;695;709;713;701;569;626;1709;139;183;183;252;279;249;242;258;305;298;327;312;316;244;265;590;9511;2797;3561;1433;1073;536;111;4271;1293;1673;687;382;205;31;3898;3435;274;2057;1827;137;4972;1880;924;943;469;607;345;3803;333;2498;1033;266;71;70;162;34;38;31;2;147;55;4;60;0;0;266;4367;876;9;873;3;473278;559;3462;405;4426;9852;1648;1173;791;621;162;31;191;740;727;575;152;110;357;108;35;36;213;194;57;39;1;0;0;76;131;121;247;137;46;65;96;116;115;5627;53;420;91;11
18;Calabria;79;Catanzaro;23;Catanzaro;79023;3;16014;7750;8264;7274;7380;305;839;216;3676;3732;124;144;74;779;827;888;984;1107;1109;1114;1135;1212;1340;1217;1076;908;695;621;1002;413;424;440;492;584;534;553;566;550;617;576;532;444;335;294;396;15049;1772;5056;3821;2771;1234;395;7239;739;2546;2078;1238;498;140;6385;5230;705;3696;3117;375;7135;2777;2205;1305;604;1332;919;6569;593;2293;1212;227;86;101;109;17;50;32;4;125;56;14;32;0;0;227;5591;919;18;919;0;547057;1315;3672;672;5659;15869;1166;1351;1309;1319;381;133;893;2206;2137;1731;406;336;1307;88;116;76;156;350;397;411;155;58;12;593;687;276;175;696;307;318;236;120;54;6799;403;1062;234;32
18;Calabria;79;Catanzaro;23;Catanzaro;79023;4;21713;10401;11312;9453;10077;415;1413;355;4819;5055;166;254;107;910;1007;1098;1227;1353;1441;1447;1576;1677;1664;1493;1391;1540;1244;1054;1591;443;526;550;593;690;742;730;746;803;793;687;651;708;601;526;612;20611;2807;7467;5151;3402;1468;316;9861;1188;3731;2846;1397;614;85;8578;7045;952;4880;4118;491;10120;4002;2984;1848;846;1550;1052;8349;922;3738;2041;378;126;156;196;26;61;58;7;263;50;8;55;2;0;378;8086;966;20;966;0;782748;2172;5183;801;8156;21673;1932;2110;1788;1693;493;140;920;2006;1974;1595;379;259;1288;48;60;77;195;345;428;325;98;54;13;254;755;298;288;503;238;282;273;162;137;9669;230;1022;313;30
18;Calabria;79;Catanzaro;23;Catanzaro;79023;5;10206;4732;5474;4339;4412;289;896;270;2153;2235;121;139;84;358;429;493;532;567;610;605;652;750;801;784;681;667;551;512;1214;181;239;241;268;300;297;304;300;357;366;377;322;292;257;192;439;9762;1920;3609;1922;1466;696;149;4502;877;1682;1048;576;283;36;4148;3461;416;2282;1944;208;4778;1789;1119;845;402;841;494;4061;326;1973;865;461;160;168;260;33;76;78;6;192;127;6;136;0;0;461;4281;1156;16;1155;1;416403;905;2970;473;4355;10154;1549;1043;821;722;170;50;318;1374;1352;1129;223;355;467;307;129;264;423;177;43;72;19;1;1;242;465;242;180;359;164;207;207;128;64;6007;67;594;433;35
18;Calabria;79;Catanzaro;160;Lamezia Terme;79160;0;14649;7344;7305;6300;7233;170;799;147;3391;3661;81;138;73;754;778;761;797;990;1119;1081;1194;1125;1112;1041;909;840;588;496;1064;397;394;357;413;509;587;519;616;586;539;531;490;429;296;234;447;13736;1098;3694;4063;2753;1546;582;6863;479;1914;2241;1306;701;222;6197;5035;690;3823;3215;406;6159;2373;1672;1126;521;1033;651;6017;871;2328;1173;904;486;404;452;48;224;237;25;351;316;19;216;2;0;904;5408;1481;6;1481;0;560398;727;3748;1017;5492;14605;1424;1321;1082;1182;384;99;645;5402;4745;4445;300;1262;2794;389;258;308;532;728;737;1082;551;147;102;1051;2509;713;172;2941;1008;356;90;33;17;7427;1344;2273;731;97
